enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
2836,442,10,2022-12-12,2023-04-16,34,3.8,It was a decent experience overall.
2837,32,16,2024-02-08,2024-05-18,36,4.0,I really enjoyed this course.
2838,87,2,2023-08-03,2024-01-06,91,3.3,"Not much to say, it was a standard course."
2839,198,19,2024-03-01,2024-04-06,69,1.0,"Poorly organized, I expected better."
2840,264,5,2024-08-31,2024-11-04,8,3.5,The course met my expectations.
2841,318,3,2023-12-30,2024-02-20,12,2.3,"Poorly organized, I expected better."
2842,134,17,2023-11-11,2024-01-17,47,1.2,I didn't learn anything new from this course.
2843,430,24,2023-02-17,2023-04-23,67,3.9,It was a decent experience overall.
2844,73,4,2024-03-30,2024-09-12,57,4.2,The materials provided were very helpful.
2845,411,20,2023-06-14,2023-08-23,29,2.2,I would not recommend this course.
2846,495,8,2024-08-11,2024-11-12,44,3.9,It was a decent experience overall.
2847,355,9,2024-03-15,2024-07-06,41,4.3,I really enjoyed this course.
2848,383,8,2023-05-05,2023-10-21,56,4.6,"The instructor was great, learned a lot!"
2849,300,22,2024-08-25,2024-11-25,36,1.6,"Not worth the time, very disappointing."
2850,92,23,2023-07-18,2023-10-25,1,1.1,The content was outdated and irrelevant.
2851,187,23,2023-02-09,2023-06-06,71,1.2,"Not worth the time, very disappointing."
2852,137,5,2023-03-17,2023-05-24,100,1.8,The content was outdated and irrelevant.
2853,207,11,2023-09-24,2024-01-22,75,2.9,Average course with some useful content.
2854,404,10,2023-06-29,2023-08-31,28,5.0,I really enjoyed this course.
2855,82,5,2024-03-31,2024-06-08,67,3.4,The course met my expectations.
2856,333,1,2023-07-30,2023-09-10,43,1.8,I didn't learn anything new from this course.
2857,103,4,2022-11-13,2022-12-30,33,1.5,"Poorly organized, I expected better."
2858,306,11,2023-04-22,2023-09-20,99,4.4,"Excellent course, highly recommend!"
2859,292,20,2023-06-27,2023-11-09,49,3.0,It was a decent experience overall.
2860,209,21,2024-10-04,2024-12-07,46,2.0,"Poorly organized, I expected better."
2861,137,18,2024-02-27,2024-04-10,57,1.0,I would not recommend this course.
2862,216,24,2024-02-22,2024-06-09,6,4.1,I really enjoyed this course.
2863,66,12,2024-09-12,2025-03-10,6,4.7,Very informative and well structured.
2864,155,7,2023-07-16,2023-09-23,51,1.8,I would not recommend this course.
2865,289,12,2024-01-24,2024-05-21,66,2.2,"Not worth the time, very disappointing."
2866,450,4,2023-09-14,2023-10-23,25,4.9,"Excellent course, highly recommend!"
2867,424,6,2023-05-12,2023-09-17,100,1.4,I would not recommend this course.
2868,300,18,2023-07-20,2024-01-14,6,2.1,I didn't learn anything new from this course.
2869,183,24,2023-05-04,2023-10-08,93,3.6,It was a decent experience overall.
2870,213,22,2024-05-28,2024-08-08,71,3.7,It was a decent experience overall.
2871,286,18,2024-05-04,2024-08-05,36,3.2,"The course was okay, not too bad."
2872,470,7,2024-03-08,2024-08-29,32,3.9,It was a decent experience overall.
2873,180,20,2023-11-14,2023-12-16,79,1.5,I would not recommend this course.
2874,370,12,2024-03-13,2024-05-23,76,1.7,"Poorly organized, I expected better."
2875,86,15,2023-07-16,2023-12-13,10,3.1,It was a decent experience overall.
2876,220,4,2024-03-21,2024-07-16,11,1.1,"Not worth the time, very disappointing."
2877,453,11,2024-01-31,2024-07-24,30,3.3,"Not much to say, it was a standard course."
2878,156,20,2023-04-21,2023-07-08,84,2.8,"The course was okay, not too bad."
2879,163,16,2022-10-09,2022-12-23,6,3.1,It was a decent experience overall.
2880,48,8,2024-06-20,2024-09-25,11,1.4,"Not worth the time, very disappointing."
2881,57,8,2023-10-16,2023-12-08,21,3.3,"Not much to say, it was a standard course."
2882,466,24,2023-10-14,2024-02-15,1,1.4,I would not recommend this course.
2883,121,9,2023-02-20,2023-04-22,59,2.0,The content was outdated and irrelevant.
2884,250,7,2023-01-18,2023-03-25,40,1.7,"Not worth the time, very disappointing."
2885,277,12,2023-05-29,2023-08-10,49,3.8,"The course was okay, not too bad."
2886,399,14,2022-10-12,2023-03-22,40,2.7,"Not much to say, it was a standard course."
2887,240,3,2023-05-10,2023-06-28,92,2.0,The content was outdated and irrelevant.
2888,412,2,2023-08-31,2023-11-28,86,3.1,It was a decent experience overall.
2889,188,23,2023-10-01,2024-01-22,3,3.9,It was a decent experience overall.
2890,101,11,2022-11-06,2023-03-24,92,1.2,"Poorly organized, I expected better."
2891,251,19,2023-09-25,2024-02-18,70,3.8,"Not much to say, it was a standard course."
2892,314,7,2024-03-26,2024-05-31,5,1.2,I didn't learn anything new from this course.
2893,364,21,2023-08-02,2023-09-24,71,1.3,"Poorly organized, I expected better."
2894,17,16,2024-08-04,2024-10-03,5,4.4,Very informative and well structured.
2895,318,12,2023-09-21,2023-11-23,0,1.8,"Not worth the time, very disappointing."
2896,254,17,2023-04-24,2023-08-30,66,2.5,It was a decent experience overall.
2897,134,7,2022-12-21,2023-06-04,41,2.7,It was a decent experience overall.
2898,87,4,2023-12-02,2024-03-19,12,1.1,I didn't learn anything new from this course.
2899,465,20,2024-02-20,2024-06-21,36,4.9,I really enjoyed this course.
2900,347,1,2024-04-05,2024-05-14,33,2.3,"Not worth the time, very disappointing."
2901,456,13,2024-07-18,2024-12-04,32,4.1,I really enjoyed this course.
2902,301,2,2022-11-21,2023-03-08,96,2.8,"The course was okay, not too bad."
2903,487,13,2022-10-25,2022-11-25,39,3.4,"The course was okay, not too bad."
2904,438,17,2023-09-10,2023-10-12,29,3.9,The course met my expectations.
2905,428,11,2024-09-19,2025-02-17,75,2.3,"Poorly organized, I expected better."
2906,76,6,2023-06-10,2023-09-21,99,3.4,It was a decent experience overall.
2907,222,12,2024-08-01,2024-12-16,7,1.1,"Poorly organized, I expected better."
2908,377,6,2024-05-04,2024-08-23,40,5.0,I really enjoyed this course.
2909,406,5,2023-06-30,2023-09-29,15,1.8,I would not recommend this course.
2910,20,4,2024-04-23,2024-06-28,74,4.3,Very informative and well structured.
2911,108,18,2023-03-02,2023-07-13,54,3.3,Average course with some useful content.
2912,446,6,2024-03-14,2024-04-21,91,3.4,It was a decent experience overall.
2913,375,7,2022-11-13,2023-03-27,95,4.4,The materials provided were very helpful.
2914,230,22,2022-11-01,2023-01-28,34,4.8,"The instructor was great, learned a lot!"
2915,335,16,2024-03-30,2024-07-29,19,4.7,I really enjoyed this course.
2916,407,15,2022-10-10,2023-03-29,52,1.7,I would not recommend this course.
2917,395,6,2023-09-11,2024-01-16,77,4.4,"The instructor was great, learned a lot!"
2918,377,1,2022-11-04,2023-02-01,78,1.3,I didn't learn anything new from this course.
2919,331,1,2022-12-03,2023-05-19,45,4.4,Very informative and well structured.
2920,137,21,2023-09-30,2024-01-08,0,2.9,"The course was okay, not too bad."
2921,371,13,2023-11-20,2024-04-03,68,1.5,"Not worth the time, very disappointing."
2922,107,12,2022-12-24,2023-02-06,54,4.9,I really enjoyed this course.
2923,318,6,2023-12-28,2024-06-07,59,2.0,I would not recommend this course.
2924,21,20,2023-11-04,2023-12-30,41,3.6,"The course was okay, not too bad."
2925,381,16,2024-05-25,2024-06-27,67,4.0,The materials provided were very helpful.
2926,28,20,2023-04-01,2023-07-15,41,1.1,I would not recommend this course.
2927,87,4,2024-08-30,2024-12-12,3,3.4,"Not much to say, it was a standard course."
2928,462,15,2023-08-15,2023-10-30,30,1.1,I would not recommend this course.
2929,98,5,2024-04-04,2024-07-09,0,4.6,I really enjoyed this course.
2930,275,23,2022-11-16,2023-03-15,98,4.1,"Excellent course, highly recommend!"
2931,453,5,2024-05-04,2024-10-24,96,2.5,Average course with some useful content.
2932,100,14,2022-10-13,2023-01-01,89,3.1,"The course was okay, not too bad."
2933,95,15,2023-09-19,2024-03-07,66,2.1,The content was outdated and irrelevant.
2934,466,6,2023-04-12,2023-07-24,61,3.6,"Not much to say, it was a standard course."
2935,466,7,2023-04-21,2023-09-14,88,5.0,Very informative and well structured.
2936,391,10,2024-05-19,2024-08-15,28,4.5,The materials provided were very helpful.
2937,494,19,2023-02-08,2023-04-09,19,2.8,"The course was okay, not too bad."
2938,493,4,2024-08-20,2025-02-15,27,2.2,"Not worth the time, very disappointing."
2939,262,21,2023-11-18,2024-04-03,32,4.6,I really enjoyed this course.
2940,84,1,2024-02-28,2024-07-16,8,1.3,I would not recommend this course.
2941,219,8,2022-10-30,2023-04-16,78,2.8,"Not much to say, it was a standard course."
2942,128,16,2023-11-17,2024-01-12,97,3.9,"The course was okay, not too bad."
2943,136,20,2024-08-13,2024-12-17,18,3.7,The course met my expectations.
2944,137,21,2023-11-11,2024-04-29,68,3.7,Average course with some useful content.
2945,493,3,2024-03-20,2024-09-10,77,3.3,"Not much to say, it was a standard course."
2946,230,20,2023-08-29,2023-12-31,7,4.4,"The instructor was great, learned a lot!"
2947,49,5,2023-05-03,2023-09-18,85,3.8,"The course was okay, not too bad."
2948,25,1,2023-06-20,2023-10-28,97,4.8,Very informative and well structured.
2949,346,14,2024-06-02,2024-09-03,77,2.3,"Not worth the time, very disappointing."
2950,180,12,2024-05-21,2024-08-26,7,2.6,"Not much to say, it was a standard course."
2951,323,10,2024-04-30,2024-06-06,8,4.3,I really enjoyed this course.
2952,204,13,2024-02-06,2024-07-23,91,1.3,"Poorly organized, I expected better."
2953,95,7,2024-08-04,2024-11-25,94,4.4,The materials provided were very helpful.
2954,31,15,2023-08-10,2024-02-03,68,4.0,Very informative and well structured.
2955,423,1,2023-04-09,2023-08-21,32,2.1,"Not worth the time, very disappointing."
2956,145,10,2022-10-25,2023-04-14,14,4.1,Very informative and well structured.
2957,255,14,2024-06-21,2024-08-03,72,1.6,I didn't learn anything new from this course.
2958,449,13,2023-08-12,2024-01-13,5,1.8,"Not worth the time, very disappointing."
2959,111,21,2023-02-20,2023-05-13,10,3.8,Average course with some useful content.
2960,143,2,2024-05-23,2024-09-03,79,4.4,I really enjoyed this course.
2961,348,10,2023-04-27,2023-09-28,32,1.4,I didn't learn anything new from this course.
2962,159,22,2023-03-31,2023-08-03,95,3.9,The course met my expectations.
2963,215,14,2023-03-24,2023-08-22,78,2.7,It was a decent experience overall.
2964,103,14,2022-11-04,2022-12-23,14,4.1,The materials provided were very helpful.
2965,347,2,2023-08-23,2023-12-24,36,3.8,The course met my expectations.
2966,443,19,2023-06-24,2023-11-21,68,3.0,Average course with some useful content.
2967,77,14,2024-05-14,2024-09-19,49,1.1,I would not recommend this course.
2968,275,18,2024-08-19,2025-01-01,11,4.9,"Excellent course, highly recommend!"
2969,198,14,2023-01-05,2023-02-09,46,1.7,I didn't learn anything new from this course.
2970,400,2,2024-02-18,2024-08-03,62,4.2,I really enjoyed this course.
2971,427,7,2023-09-14,2023-10-14,39,4.8,"The instructor was great, learned a lot!"
2972,69,10,2024-09-05,2025-02-22,17,4.7,The materials provided were very helpful.
2973,219,21,2024-02-02,2024-04-18,18,1.3,"Poorly organized, I expected better."
2974,134,7,2024-03-01,2024-05-11,21,4.3,"Excellent course, highly recommend!"
2975,49,11,2023-07-20,2023-09-15,50,2.1,I didn't learn anything new from this course.
2976,286,16,2023-04-25,2023-09-27,97,1.4,"Not worth the time, very disappointing."
2977,249,11,2023-08-22,2023-09-23,95,3.4,The course met my expectations.
2978,181,10,2023-12-09,2024-05-30,76,2.5,It was a decent experience overall.
2979,286,21,2023-07-08,2023-11-01,8,2.8,It was a decent experience overall.
2980,74,23,2023-12-16,2024-06-04,11,4.0,I really enjoyed this course.
2981,448,10,2024-07-06,2024-10-11,1,3.8,Average course with some useful content.
2982,272,19,2024-01-02,2024-06-03,80,4.8,Very informative and well structured.
2983,428,12,2023-08-24,2024-01-19,64,4.1,The materials provided were very helpful.
2984,292,15,2023-03-29,2023-05-29,41,4.3,"Excellent course, highly recommend!"
2985,121,6,2024-02-26,2024-05-18,20,1.2,I would not recommend this course.
2986,279,11,2023-10-28,2024-01-31,2,4.0,"Excellent course, highly recommend!"
2987,333,7,2023-09-17,2023-10-19,90,1.9,I would not recommend this course.
2988,303,17,2024-08-25,2024-10-05,88,1.6,I didn't learn anything new from this course.
2989,495,21,2023-09-21,2024-02-21,23,4.4,The materials provided were very helpful.
2990,217,17,2024-10-08,2025-02-05,49,3.6,The course met my expectations.
2991,456,23,2022-11-19,2023-03-03,0,2.3,I didn't learn anything new from this course.
2992,220,2,2024-10-03,2025-01-25,81,4.7,I really enjoyed this course.
2993,355,17,2023-02-15,2023-08-12,50,1.1,"Not worth the time, very disappointing."
2994,141,6,2023-02-28,2023-07-07,2,1.2,"Poorly organized, I expected better."
2995,230,2,2023-06-05,2023-09-20,4,2.1,"Not worth the time, very disappointing."
2996,214,24,2023-05-14,2023-10-18,31,2.5,It was a decent experience overall.
2997,446,16,2023-10-08,2024-03-23,78,5.0,I really enjoyed this course.
2998,335,2,2024-06-30,2024-12-10,56,2.0,I would not recommend this course.
2999,217,14,2023-01-05,2023-06-24,12,2.5,"The course was okay, not too bad."
3000,124,20,2024-09-14,2025-01-25,73,1.2,I would not recommend this course.
3001,106,2,2023-12-06,2024-03-04,78,1.0,The content was outdated and irrelevant.
3002,381,10,2024-04-22,2024-08-20,37,1.8,"Not worth the time, very disappointing."
3003,4,22,2024-08-06,2024-09-07,49,1.9,I didn't learn anything new from this course.
3004,432,23,2023-07-14,2023-10-13,40,2.8,The course met my expectations.
3005,21,15,2024-01-05,2024-02-20,82,1.7,I didn't learn anything new from this course.
3006,111,19,2023-04-16,2023-06-10,63,4.9,Very informative and well structured.
3007,449,1,2024-07-06,2024-11-15,52,3.3,It was a decent experience overall.
3008,134,21,2024-05-21,2024-09-07,81,4.3,I really enjoyed this course.
3009,347,8,2024-01-10,2024-05-17,2,2.5,"Not much to say, it was a standard course."
3010,71,4,2023-08-08,2023-10-25,68,3.2,It was a decent experience overall.
3011,256,16,2022-11-11,2023-03-25,19,3.3,"Not much to say, it was a standard course."
3012,185,9,2023-10-14,2023-12-06,69,1.9,I would not recommend this course.
3013,28,11,2023-01-02,2023-03-26,12,4.9,Very informative and well structured.
3014,451,15,2023-05-18,2023-06-25,67,4.1,I really enjoyed this course.
3015,69,7,2024-04-11,2024-07-11,60,4.5,"The instructor was great, learned a lot!"
3016,444,6,2023-03-16,2023-08-17,98,1.1,The content was outdated and irrelevant.
3017,301,11,2023-07-17,2023-09-01,39,2.6,It was a decent experience overall.
3018,20,3,2023-07-06,2023-10-28,76,1.7,I would not recommend this course.
3019,424,8,2023-01-06,2023-07-04,73,4.5,"Excellent course, highly recommend!"
3020,483,5,2022-12-20,2023-04-05,72,2.9,The course met my expectations.
3021,231,9,2023-03-18,2023-04-25,91,3.1,"Not much to say, it was a standard course."
3022,101,2,2022-12-03,2023-06-01,94,4.1,Very informative and well structured.
3023,87,15,2022-12-25,2023-06-02,2,2.3,"Poorly organized, I expected better."
3024,335,22,2023-01-16,2023-02-21,37,3.8,The course met my expectations.
3025,430,1,2024-09-26,2024-12-29,8,5.0,I really enjoyed this course.
3026,383,11,2023-12-04,2024-02-16,69,2.2,I didn't learn anything new from this course.
3027,245,11,2024-05-03,2024-08-27,2,2.0,"Not worth the time, very disappointing."
3028,225,1,2023-12-08,2024-05-17,79,3.2,It was a decent experience overall.
3029,291,12,2023-10-22,2023-12-01,53,3.4,It was a decent experience overall.
3030,333,17,2023-11-03,2023-12-29,12,2.3,I would not recommend this course.
3031,466,24,2023-04-21,2023-06-14,99,2.7,It was a decent experience overall.
3032,20,14,2023-12-07,2024-03-24,72,2.1,"Not worth the time, very disappointing."
3033,264,19,2023-01-12,2023-06-13,82,1.1,I didn't learn anything new from this course.
3034,159,10,2023-10-12,2024-01-02,34,4.9,Very informative and well structured.
3035,174,12,2024-06-19,2024-08-07,32,3.7,The course met my expectations.
3036,96,10,2022-11-27,2023-01-11,79,4.7,I really enjoyed this course.
3037,279,6,2023-04-10,2023-06-17,48,1.4,I didn't learn anything new from this course.
3038,22,5,2024-07-16,2024-09-11,40,2.2,"Poorly organized, I expected better."
3039,124,23,2024-04-27,2024-09-14,30,5.0,"The instructor was great, learned a lot!"
3040,411,16,2024-01-09,2024-02-08,100,1.1,I didn't learn anything new from this course.
3041,212,20,2024-01-16,2024-04-27,98,4.0,"Excellent course, highly recommend!"
3042,121,8,2022-11-22,2023-05-03,4,1.2,"Not worth the time, very disappointing."
3043,314,24,2023-05-04,2023-10-30,94,1.1,"Poorly organized, I expected better."
3044,495,21,2023-09-01,2024-01-16,55,1.6,I would not recommend this course.
3045,134,17,2023-08-09,2024-01-28,39,3.6,Average course with some useful content.
3046,407,5,2022-10-12,2023-02-26,17,1.7,The content was outdated and irrelevant.
3047,486,5,2023-06-28,2023-11-05,64,3.5,It was a decent experience overall.
3048,115,19,2023-06-24,2023-10-04,72,3.2,"Not much to say, it was a standard course."
3049,67,15,2024-09-15,2025-01-15,85,4.3,"Excellent course, highly recommend!"
3050,11,1,2023-12-28,2024-06-04,17,4.8,"The instructor was great, learned a lot!"
3051,275,4,2024-03-24,2024-05-26,51,1.1,"Poorly organized, I expected better."
3052,452,24,2023-10-19,2024-01-30,57,1.7,The content was outdated and irrelevant.
