enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
3762,466,8,2023-11-10,2024-02-20,15,2.1,Neutral
3763,396,23,2024-05-01,2024-08-14,19,3.9,Positive
3764,259,12,2023-03-26,2023-09-20,50,4.8,Positive
3765,466,11,2023-04-05,2023-07-08,80,1.2,Negative
3766,444,15,2022-11-11,2023-04-15,41,3.5,Neutral
3767,384,22,2022-10-23,2023-03-29,16,4.4,Positive
3768,146,24,2023-05-20,2023-10-17,89,4.4,Positive
3769,178,17,2023-05-25,2023-09-26,64,4.8,Positive
3770,467,11,2023-02-13,2023-07-12,85,3.0,Negative
3771,441,19,2023-07-18,2023-11-06,37,2.9,Positive
3772,184,23,2023-02-06,2023-05-21,74,2.0,Negative
3773,470,17,2023-04-13,2023-09-02,95,2.7,Negative
3774,71,23,2022-10-10,2023-02-16,39,3.2,Positive
3775,335,20,2023-10-15,2024-02-26,98,1.7,Neutral
3776,210,18,2024-08-24,2025-01-15,89,2.3,Positive
3777,189,1,2024-09-25,2024-12-07,22,2.5,Negative
3778,62,11,2024-01-31,2024-03-05,94,3.1,Negative
3779,178,13,2023-01-19,2023-05-28,56,3.6,Positive
3780,206,11,2024-02-01,2024-03-31,38,1.1,Neutral
3781,288,19,2023-10-05,2024-02-25,43,2.8,Negative
3782,357,7,2022-10-10,2022-11-30,3,3.8,Negative
3783,155,3,2024-06-29,2024-12-23,100,1.5,Positive
3784,39,9,2023-10-09,2023-12-20,100,3.9,Positive
3785,153,15,2023-04-11,2023-06-24,29,1.1,Positive
3786,409,21,2023-08-29,2024-01-07,30,4.3,Positive
3787,121,23,2023-07-25,2023-10-15,4,3.1,Negative
3788,466,6,2023-03-06,2023-04-13,61,2.2,Neutral
3789,437,3,2023-01-09,2023-05-07,12,2.2,Positive
3790,10,12,2023-04-17,2023-06-21,8,2.9,Neutral
3791,415,10,2024-09-30,2025-03-19,10,2.9,Neutral
3792,119,20,2024-02-28,2024-05-25,27,2.4,Positive
3793,140,8,2024-08-24,2024-11-21,66,4.4,Positive
3794,292,8,2022-11-15,2023-02-15,66,3.2,Negative
3795,465,6,2023-03-05,2023-08-08,69,3.0,Neutral
3796,79,5,2023-09-28,2023-11-27,58,4.7,Positive
3797,208,6,2024-05-19,2024-08-31,44,1.6,Neutral
3798,121,9,2024-03-29,2024-08-31,53,2.3,Negative
3799,465,23,2023-08-16,2023-09-26,7,2.2,Negative
3800,413,19,2022-12-22,2023-02-11,34,2.1,Neutral
3801,441,19,2023-08-13,2024-02-08,39,2.5,Negative
3802,153,3,2024-09-07,2025-02-28,25,3.9,Positive
3803,28,19,2023-10-26,2024-02-01,77,1.5,Neutral
3804,434,1,2023-08-22,2024-01-20,41,1.9,Negative
3805,178,3,2024-03-02,2024-04-25,89,1.9,Negative
3806,436,23,2023-07-16,2023-08-26,39,5.0,Positive
3807,112,3,2024-04-19,2024-08-09,81,1.4,Positive
3808,288,2,2022-11-07,2023-01-07,39,3.0,Neutral
3809,330,7,2023-05-15,2023-08-21,31,3.3,Negative
3810,74,14,2024-01-01,2024-05-02,1,4.3,Positive
3811,228,5,2023-10-18,2024-02-07,11,3.3,Positive
3812,412,7,2024-03-19,2024-05-17,92,3.1,Neutral
3813,27,6,2024-07-23,2024-10-06,95,4.5,Positive
3814,214,14,2024-06-12,2024-10-21,33,4.0,Positive
3815,210,12,2023-11-27,2024-04-21,85,2.5,Positive
3816,254,3,2024-09-30,2025-01-23,35,3.8,Neutral
3817,204,21,2024-04-12,2024-08-16,100,4.1,Positive
3818,151,12,2023-12-09,2024-01-09,77,4.5,Positive
3819,383,21,2022-12-21,2023-05-12,43,2.9,Negative
3820,377,9,2023-07-19,2023-11-04,70,2.1,Negative
3821,315,19,2024-02-15,2024-04-13,84,3.2,Positive
3822,377,14,2024-07-08,2024-11-14,75,2.5,Positive
3823,210,24,2023-03-23,2023-06-24,1,3.0,Positive
3824,280,14,2023-11-23,2024-02-20,94,2.7,Positive
3825,364,2,2024-03-21,2024-05-01,4,1.2,Negative
3826,363,2,2024-02-05,2024-03-30,62,2.4,Negative
3827,206,2,2023-05-18,2023-07-07,55,4.4,Positive
3828,414,2,2024-06-26,2024-11-22,61,2.8,Negative
3829,355,11,2023-12-04,2024-05-25,36,4.4,Positive
3830,441,24,2024-06-19,2024-10-05,98,3.8,Negative
3831,449,11,2022-10-25,2022-12-20,75,3.5,Neutral
3832,462,14,2022-10-15,2022-12-22,9,2.9,Negative
3833,417,21,2022-10-14,2023-01-09,25,4.6,Positive
3834,466,4,2022-11-13,2023-01-21,69,5.0,Positive
3835,249,5,2024-04-11,2024-06-24,3,4.2,Positive
3836,454,11,2023-02-19,2023-06-28,39,1.2,Positive
3837,292,13,2024-04-09,2024-06-26,72,3.9,Positive
3838,124,11,2023-01-16,2023-06-01,6,4.0,Positive
3839,251,5,2024-01-19,2024-04-08,61,4.4,Positive
3840,262,17,2024-08-29,2025-01-22,35,2.7,Negative
3841,459,2,2022-12-05,2023-02-05,76,4.3,Positive
3842,279,19,2023-09-11,2023-12-02,91,1.6,Negative
3843,417,2,2023-01-27,2023-03-01,54,4.7,Positive
3844,174,6,2023-08-10,2023-12-23,77,2.3,Negative
3845,444,20,2024-05-23,2024-07-02,37,3.9,Positive
3846,407,9,2023-04-05,2023-09-07,26,4.7,Positive
3847,280,7,2024-04-10,2024-09-27,25,2.4,Negative
3848,437,22,2022-12-08,2023-01-13,73,4.5,Positive
3849,449,1,2023-02-06,2023-04-20,70,4.0,Positive
3850,395,21,2023-02-24,2023-06-18,17,2.6,Positive
3851,4,11,2023-09-19,2024-01-15,97,4.6,Positive
3852,121,3,2024-01-30,2024-06-22,76,3.6,Negative
3853,486,14,2023-07-30,2024-01-26,33,1.9,Neutral
3854,437,12,2024-01-08,2024-06-22,89,2.2,Neutral
3855,471,21,2022-12-30,2023-05-11,35,1.4,Neutral
3856,10,13,2023-09-21,2024-01-23,75,3.1,Positive
3857,377,11,2024-08-07,2025-01-18,38,3.8,Positive
3858,208,16,2023-12-18,2024-04-09,73,3.2,Positive
3859,31,10,2024-09-30,2025-03-09,38,2.3,Positive
3860,257,12,2024-08-21,2024-09-23,41,3.1,Positive
3861,333,19,2023-04-21,2023-08-07,62,2.8,Negative
3862,124,11,2024-05-21,2024-08-22,94,1.0,Neutral
3863,407,7,2023-01-30,2023-04-06,20,1.3,Negative
3864,115,23,2024-04-01,2024-05-12,16,4.0,Positive
3865,285,6,2023-03-14,2023-05-28,1,2.3,Positive
3866,432,13,2023-01-11,2023-06-01,19,3.0,Negative
3867,135,19,2023-03-30,2023-05-14,17,1.2,Negative
3868,471,3,2022-11-08,2023-02-01,62,4.7,Positive
3869,155,3,2024-07-16,2024-12-06,65,2.3,Positive
3870,101,3,2024-02-25,2024-07-26,40,4.4,Positive
3871,172,3,2023-02-04,2023-05-14,29,2.2,Neutral
3872,180,18,2024-09-03,2024-12-31,60,4.9,Positive
3873,329,9,2023-06-20,2023-08-26,94,4.1,Positive
3874,28,4,2023-12-28,2024-01-27,69,3.1,Positive
3875,53,21,2023-08-24,2023-12-02,68,1.4,Positive
3876,203,20,2023-06-12,2023-08-03,12,3.4,Negative
3877,251,10,2023-03-25,2023-06-17,46,4.5,Positive
3878,152,2,2023-12-08,2024-01-30,63,4.7,Positive
3879,329,17,2024-07-28,2024-11-17,29,3.7,Neutral
3880,69,17,2024-05-26,2024-08-05,37,3.9,Neutral
3881,156,5,2024-04-02,2024-09-06,86,4.8,Positive
3882,76,10,2023-08-08,2023-10-24,50,2.8,Positive
3883,187,4,2022-12-24,2023-03-03,26,2.8,Negative
3884,280,4,2024-09-12,2024-11-26,55,4.7,Positive
3885,297,13,2024-03-22,2024-08-15,86,4.0,Positive
3886,384,13,2023-03-23,2023-06-23,21,2.0,Negative
3887,61,21,2024-02-03,2024-03-16,100,2.2,Negative
3888,303,6,2023-04-09,2023-05-18,99,4.7,Positive
3889,276,13,2023-10-23,2024-02-25,54,2.0,Negative
3890,292,5,2024-03-07,2024-07-28,9,3.5,Negative
3891,333,24,2022-10-22,2023-04-14,38,2.9,Negative
3892,293,15,2024-08-25,2024-12-25,65,3.3,Negative
3893,306,17,2023-10-15,2023-12-12,71,2.8,Negative
3894,77,12,2024-05-31,2024-10-22,22,2.9,Positive
3895,262,22,2024-07-24,2024-12-12,40,1.6,Neutral
3896,419,20,2023-03-28,2023-05-30,55,2.0,Negative
3897,213,8,2024-03-28,2024-05-31,96,3.7,Neutral
3898,470,19,2022-11-17,2023-05-03,38,3.6,Negative
3899,419,18,2022-10-24,2023-03-07,8,1.4,Negative
3900,204,22,2024-02-04,2024-07-08,0,4.6,Positive
3901,419,11,2023-07-14,2023-10-07,53,1.9,Negative
3902,352,14,2023-06-21,2023-10-14,99,1.7,Positive
3903,254,7,2023-08-16,2023-11-30,61,2.7,Positive
3904,466,19,2024-04-16,2024-05-16,71,3.2,Negative
3905,445,17,2022-12-16,2023-02-12,84,2.8,Neutral
3906,449,24,2024-04-17,2024-08-18,26,3.1,Negative
3907,318,4,2024-06-15,2024-09-26,7,4.2,Positive
3908,145,9,2023-12-07,2024-02-29,7,4.7,Positive
3909,28,2,2024-05-06,2024-09-22,78,4.6,Positive
3910,200,17,2023-12-29,2024-03-26,40,3.1,Positive
3911,250,4,2023-07-22,2024-01-14,83,4.7,Positive
3912,178,3,2024-07-25,2024-12-18,54,1.4,Neutral
3913,215,16,2023-06-07,2023-08-10,22,2.7,Positive
3914,285,3,2024-03-12,2024-08-09,91,3.0,Negative
3915,466,1,2024-05-04,2024-08-12,51,2.5,Neutral
3916,465,9,2024-05-26,2024-11-01,29,2.2,Positive
3917,146,23,2024-06-12,2024-08-12,27,2.7,Negative
3918,431,16,2024-02-25,2024-04-09,59,1.3,Negative
3919,155,6,2023-03-30,2023-07-27,39,4.6,Positive
3920,16,4,2022-12-31,2023-03-18,41,4.6,Positive
3921,246,12,2023-03-02,2023-05-13,80,3.5,Positive
3922,311,13,2023-01-29,2023-04-08,37,2.5,Positive
3923,493,19,2024-08-31,2024-12-17,66,1.4,Neutral
3924,451,17,2024-04-28,2024-06-14,86,4.4,Positive
3925,230,17,2022-10-30,2023-03-29,57,2.5,Negative
3926,200,10,2022-11-19,2023-01-28,86,4.5,Positive
3927,184,11,2022-12-10,2023-04-18,57,4.7,Positive
3928,388,16,2024-06-29,2024-12-20,25,1.8,Negative
3929,98,2,2023-07-07,2023-11-10,4,2.8,Negative
3930,424,19,2024-06-28,2024-12-02,20,4.0,Positive
3931,383,21,2023-01-10,2023-05-25,49,2.3,Positive
3932,124,7,2024-03-02,2024-07-13,92,3.8,Positive
3933,295,10,2024-09-27,2025-02-24,29,4.6,Positive
3934,255,8,2024-01-19,2024-04-08,84,1.6,Neutral
3935,459,7,2024-06-05,2024-09-03,59,3.4,Negative
3936,65,10,2023-09-29,2023-11-11,83,2.2,Positive
3937,430,12,2023-03-24,2023-05-10,40,1.5,Positive
3938,116,19,2023-10-21,2024-03-18,35,2.1,Positive
3939,122,17,2024-09-14,2024-11-30,45,4.2,Positive
3940,465,23,2023-02-24,2023-05-13,66,1.4,Negative
3941,245,10,2023-01-16,2023-05-10,29,2.7,Negative
3942,78,22,2022-10-09,2023-01-04,65,1.6,Positive
3943,437,3,2024-07-02,2024-09-06,32,4.1,Positive
3944,68,4,2024-02-04,2024-06-26,42,3.1,Negative
3945,115,8,2023-11-27,2024-04-07,2,2.6,Positive
3946,108,24,2024-06-24,2024-09-05,82,3.7,Positive
3947,260,3,2023-09-28,2024-02-20,12,4.0,Positive
3948,404,10,2023-12-16,2024-04-16,29,2.6,Positive
3949,111,10,2024-09-15,2024-10-29,28,2.7,Positive
3950,470,15,2024-08-17,2024-09-21,27,4.0,Positive
3951,355,17,2024-09-28,2025-01-04,8,3.8,Negative
3952,409,16,2024-02-21,2024-07-01,73,3.1,Positive
3953,479,24,2024-09-28,2025-02-02,58,3.6,Neutral
3954,124,1,2023-04-25,2023-07-03,10,3.3,Negative
3955,314,15,2024-04-17,2024-06-30,79,3.4,Positive
3956,12,24,2024-07-25,2024-10-26,81,3.9,Positive
3957,280,16,2023-09-26,2024-03-18,89,2.9,Neutral
3958,333,8,2024-04-15,2024-06-05,42,4.4,Positive
3959,43,15,2024-05-16,2024-09-26,29,2.4,Negative
3960,286,2,2023-12-15,2024-02-12,84,2.8,Positive
3961,377,22,2023-09-12,2023-10-31,60,3.2,Positive
3962,428,3,2022-10-31,2023-02-27,34,1.3,Positive
3963,395,13,2024-07-15,2024-11-28,10,3.0,Neutral
3964,31,4,2024-04-07,2024-07-30,47,3.9,Neutral
3965,484,10,2024-05-23,2024-08-21,75,4.2,Positive
3966,460,9,2024-04-23,2024-07-06,11,3.6,Neutral
3967,97,19,2022-12-26,2023-02-22,18,4.0,Positive
3968,470,6,2023-10-11,2024-01-02,17,4.0,Positive
3969,262,13,2023-02-07,2023-06-30,49,2.2,Neutral
3970,51,1,2023-08-20,2023-12-15,41,3.8,Negative
3971,449,22,2024-01-21,2024-04-02,27,3.1,Neutral
3972,458,16,2024-07-19,2024-08-24,16,4.4,Positive
3973,446,21,2022-11-01,2023-04-21,75,3.7,Negative
3974,424,15,2023-11-06,2024-02-01,46,2.3,Positive
3975,174,15,2022-10-19,2023-04-14,75,1.7,Positive
3976,375,1,2022-12-25,2023-05-02,44,2.7,Positive
3977,254,8,2024-01-28,2024-05-09,72,2.4,Negative
3978,44,7,2023-09-25,2023-11-07,88,4.8,Positive
3979,119,11,2024-05-25,2024-10-22,8,3.6,Neutral
3980,495,6,2024-01-09,2024-03-22,79,4.7,Positive
3981,435,5,2023-04-08,2023-06-05,88,3.0,Neutral
3982,210,16,2024-03-07,2024-05-30,87,4.8,Positive
3983,354,22,2022-10-17,2022-12-26,29,2.0,Neutral
3984,443,15,2023-08-18,2023-11-29,48,3.1,Positive
3985,333,16,2023-02-02,2023-06-22,51,2.5,Negative
3986,228,14,2024-07-29,2024-10-21,20,1.5,Positive
3987,159,3,2022-11-18,2023-04-02,27,4.8,Positive
3988,132,8,2023-11-18,2024-03-18,89,3.7,Neutral
3989,419,3,2023-07-02,2023-11-21,49,4.0,Positive
3990,204,7,2023-04-26,2023-08-03,42,4.6,Positive
3991,466,3,2023-07-16,2023-10-11,45,1.7,Positive
3992,441,1,2023-08-13,2023-11-04,72,4.0,Positive
3993,494,7,2024-07-04,2024-09-18,70,3.6,Negative
3994,288,15,2023-07-10,2023-08-31,61,4.8,Positive
3995,471,18,2023-10-21,2023-12-17,76,4.2,Positive
3996,161,10,2024-09-14,2024-10-14,60,1.3,Neutral
3997,251,12,2023-03-30,2023-07-31,46,4.3,Positive
3998,112,13,2024-01-03,2024-04-07,44,1.1,Negative
3999,98,3,2023-07-09,2023-11-29,14,1.5,Negative
4000,115,2,2024-02-09,2024-04-30,93,2.1,Neutral
4001,130,7,2022-12-30,2023-02-09,54,4.4,Positive
4002,456,24,2024-01-01,2024-03-15,51,2.4,Negative
4003,455,23,2022-12-03,2023-01-25,9,2.7,Negative
4004,308,13,2023-02-25,2023-08-21,77,3.9,Negative
4005,193,11,2023-06-07,2023-09-03,63,5.0,Positive
4006,417,23,2024-08-03,2024-10-10,47,2.0,Neutral
4007,137,16,2024-01-22,2024-02-25,44,4.6,Positive
4008,200,12,2023-08-16,2023-09-26,35,1.4,Neutral
4009,400,9,2023-08-24,2023-11-24,26,1.6,Negative
4010,75,3,2023-09-05,2024-01-17,48,3.2,Negative
4011,423,17,2023-05-19,2023-09-12,52,3.1,Positive
4012,24,15,2023-08-25,2024-02-08,60,2.0,Negative
4013,305,15,2024-08-11,2024-09-21,68,1.3,Neutral
4014,377,7,2022-12-31,2023-04-28,17,2.1,Negative
4015,295,15,2022-11-09,2023-04-17,8,3.9,Positive
4016,318,5,2023-12-04,2024-04-27,60,1.1,Negative
4017,67,20,2023-01-16,2023-07-12,36,3.3,Negative
4018,104,1,2022-12-24,2023-06-15,65,1.8,Positive
4019,174,18,2023-07-26,2023-09-07,41,2.3,Negative
4020,204,16,2023-07-09,2023-12-02,69,5.0,Positive
4021,455,2,2023-01-20,2023-05-18,53,3.1,Negative
4022,225,8,2024-07-07,2024-08-12,96,3.8,Positive
4023,103,24,2024-06-15,2024-09-25,14,3.8,Neutral
4024,26,19,2023-03-17,2023-08-13,59,1.2,Neutral
4025,418,1,2023-08-02,2023-09-27,42,4.2,Positive
4026,139,5,2022-10-31,2023-04-27,100,2.9,Negative
4027,178,19,2024-07-03,2024-10-10,97,2.5,Neutral
4028,50,8,2024-01-01,2024-06-22,35,4.0,Positive
4029,245,13,2023-02-01,2023-07-09,97,1.6,Negative
4030,208,24,2024-04-02,2024-08-16,75,2.3,Positive
4031,428,21,2024-02-15,2024-05-24,92,4.2,Positive
4032,179,17,2023-01-12,2023-02-18,71,2.2,Negative
4033,215,18,2023-05-22,2023-09-13,8,4.3,Positive
4034,432,23,2022-12-31,2023-04-23,67,1.2,Neutral
4035,330,18,2022-10-28,2023-02-20,55,4.5,Positive
4036,471,1,2023-11-04,2023-12-24,2,2.4,Negative
4037,421,20,2024-06-07,2024-10-20,24,1.6,Neutral
4038,479,14,2023-02-08,2023-06-24,82,3.7,Negative
4039,493,5,2024-02-11,2024-04-06,55,2.1,Neutral
4040,172,7,2024-03-15,2024-08-08,64,3.7,Positive
4041,59,9,2024-08-27,2025-02-04,9,3.1,Negative
4042,66,24,2023-11-18,2023-12-26,29,1.4,Neutral
4043,239,15,2022-12-11,2023-02-21,10,4.2,Positive
4044,11,5,2024-03-16,2024-07-30,44,1.7,Negative
4045,442,12,2024-07-13,2024-10-15,14,1.3,Neutral
4046,136,14,2024-01-07,2024-06-22,65,4.9,Positive
4047,300,3,2024-04-21,2024-05-22,51,2.0,Neutral
4048,246,7,2022-12-29,2023-03-10,12,5.0,Positive
4049,481,2,2023-09-28,2023-11-13,60,4.3,Positive
4050,328,17,2024-02-05,2024-08-01,22,4.9,Positive
4051,145,20,2023-12-23,2024-04-17,84,2.4,Positive
4052,130,18,2022-11-02,2022-12-09,7,4.6,Positive
4053,204,7,2024-02-07,2024-04-10,67,4.1,Positive
4054,179,12,2023-03-17,2023-06-20,90,3.0,Negative
4055,353,7,2023-04-22,2023-07-25,10,2.6,Negative
4056,95,11,2022-11-25,2023-02-01,83,3.3,Positive
4057,459,24,2024-01-23,2024-04-26,71,4.4,Positive
4058,396,21,2023-06-04,2023-09-14,30,3.6,Neutral
4059,224,11,2023-09-24,2024-02-23,48,3.1,Negative
4060,224,10,2024-08-04,2024-12-12,65,4.2,Positive
4061,494,16,2022-12-26,2023-02-16,26,2.9,Positive
4062,200,17,2024-02-14,2024-08-09,86,1.7,Neutral
4063,95,17,2022-12-27,2023-04-23,67,3.9,Negative
4064,259,9,2024-02-08,2024-03-11,67,2.1,Neutral
4065,486,4,2023-08-14,2023-09-30,86,2.2,Negative
4066,456,10,2023-09-06,2023-12-27,42,1.6,Negative
4067,36,1,2023-04-30,2023-07-11,17,4.1,Positive
4068,371,5,2023-09-29,2024-02-11,62,2.3,Positive
4069,185,2,2023-08-13,2023-12-07,89,4.9,Positive
4070,471,9,2024-09-12,2024-12-08,89,2.4,Negative
4071,59,4,2024-02-06,2024-05-04,74,3.1,Neutral
4072,100,13,2024-08-27,2024-12-12,20,2.7,Positive
4073,246,18,2024-03-16,2024-09-07,61,1.7,Negative
4074,486,9,2024-09-09,2025-02-04,70,4.3,Positive
4075,495,19,2024-04-17,2024-07-14,99,3.4,Positive
4076,318,7,2023-07-18,2023-10-30,16,4.0,Positive
4077,432,5,2023-02-21,2023-07-20,45,2.4,Neutral
4078,257,14,2023-12-01,2024-01-18,42,4.9,Positive
4079,96,10,2022-11-05,2023-04-12,3,3.7,Negative
4080,225,1,2023-11-29,2024-01-25,10,3.4,Positive
4081,498,14,2023-01-26,2023-03-17,41,1.1,Positive
4082,450,7,2024-04-28,2024-06-03,73,4.6,Positive
4083,272,9,2023-02-09,2023-05-21,70,2.6,Negative
4084,353,1,2023-07-14,2023-10-19,75,3.4,Negative
4085,189,13,2022-12-25,2023-05-31,76,2.6,Negative
4086,191,18,2024-04-08,2024-08-29,74,3.4,Negative
4087,153,2,2023-11-21,2024-04-29,95,1.1,Negative
4088,228,17,2022-10-13,2022-12-06,86,2.2,Negative
4089,320,23,2023-06-11,2023-08-19,62,3.3,Positive
4090,65,4,2024-01-09,2024-04-28,67,1.9,Negative
4091,99,23,2023-12-07,2024-02-17,61,2.3,Neutral
4092,246,15,2023-07-10,2023-08-24,11,4.6,Positive
4093,289,23,2022-12-23,2023-06-08,55,3.0,Negative
4094,413,8,2024-07-28,2024-12-02,51,4.8,Positive
4095,229,18,2024-03-21,2024-07-31,23,1.3,Negative
4096,294,4,2023-06-03,2023-09-01,32,4.2,Positive
4097,431,5,2024-10-08,2024-12-21,94,3.2,Neutral
4098,199,23,2023-06-16,2023-10-08,7,2.3,Neutral
4099,30,17,2023-11-23,2024-02-06,9,4.1,Positive
4100,483,12,2023-09-24,2024-03-05,36,5.0,Positive
4101,318,14,2024-07-09,2024-11-30,14,1.4,Negative
4102,318,13,2022-11-05,2023-01-14,24,4.1,Positive
4103,254,17,2023-05-05,2023-07-12,42,4.6,Positive
4104,67,19,2023-09-01,2024-01-09,75,3.1,Positive
4105,378,7,2023-02-12,2023-07-14,13,1.6,Neutral
4106,240,15,2024-09-13,2025-02-17,65,2.4,Positive
4107,349,2,2023-10-16,2024-04-07,5,3.5,Negative
4108,329,23,2023-09-16,2023-12-17,20,1.5,Negative
4109,460,18,2023-02-21,2023-07-31,3,2.9,Negative
4110,87,16,2023-01-23,2023-04-30,32,3.4,Positive
4111,353,18,2024-08-24,2024-12-12,59,1.3,Positive
4112,228,3,2024-09-23,2024-12-04,17,1.3,Neutral
4113,172,1,2024-09-28,2025-03-08,48,4.7,Positive
4114,285,12,2024-03-15,2024-07-10,52,4.1,Positive
4115,253,4,2022-10-26,2022-11-29,29,3.8,Positive
4116,484,16,2023-11-17,2024-04-02,82,3.3,Neutral
4117,230,18,2024-08-01,2024-12-15,22,1.0,Negative
4118,275,4,2023-06-19,2023-11-06,26,2.5,Positive
4119,156,6,2024-03-25,2024-06-21,70,3.8,Negative
4120,203,7,2023-06-05,2023-10-15,4,2.6,Negative
4121,141,6,2023-09-16,2024-02-02,92,4.8,Positive
4122,44,21,2024-04-28,2024-07-21,73,1.2,Negative
4123,421,6,2024-06-26,2024-08-04,60,3.0,Positive
4124,442,18,2023-12-31,2024-02-19,73,2.4,Negative
4125,396,23,2024-09-18,2025-02-17,2,3.4,Positive
4126,458,9,2023-02-02,2023-03-20,91,1.4,Neutral
4127,301,19,2023-02-22,2023-06-22,28,1.9,Negative
4128,61,10,2023-06-14,2023-10-22,43,3.7,Negative
4129,460,6,2022-12-08,2023-02-08,1,2.9,Negative
4130,462,23,2023-12-23,2024-03-27,45,4.1,Positive
4131,407,24,2023-01-02,2023-03-11,60,3.4,Negative
4132,315,3,2024-03-21,2024-06-25,11,4.6,Positive
4133,276,12,2024-01-01,2024-06-27,11,1.8,Neutral
4134,418,14,2023-03-19,2023-06-23,28,4.3,Positive
4135,424,14,2024-03-06,2024-05-31,19,4.2,Positive
4136,416,19,2024-01-21,2024-02-29,68,2.9,Positive
4137,80,4,2023-05-27,2023-07-21,53,1.6,Positive
4138,344,20,2023-09-06,2024-02-08,79,1.9,Neutral
4139,115,4,2024-05-28,2024-11-15,100,4.4,Positive
4140,402,8,2023-09-13,2024-01-23,40,4.9,Positive
4141,402,11,2023-08-26,2023-10-15,75,1.7,Negative
4142,98,10,2023-07-20,2024-01-09,61,4.3,Positive
4143,352,12,2023-01-29,2023-07-09,62,4.1,Positive
4144,87,8,2024-08-01,2025-01-09,45,4.4,Positive
4145,79,10,2023-03-22,2023-06-28,0,4.3,Positive
4146,207,8,2022-11-23,2023-03-27,43,3.9,Positive
4147,474,24,2024-09-10,2024-10-24,28,1.2,Negative
4148,428,23,2023-12-04,2024-04-21,35,1.5,Neutral
4149,234,8,2023-07-29,2024-01-08,85,1.4,Negative
4150,156,5,2024-05-18,2024-08-30,39,4.5,Positive
4151,61,3,2024-01-29,2024-07-27,72,1.4,Negative
4152,269,19,2022-12-31,2023-02-03,41,2.5,Negative
4153,498,9,2023-12-10,2024-02-13,67,2.8,Negative
4154,189,4,2023-01-24,2023-07-22,17,3.3,Positive
4155,189,3,2024-03-06,2024-06-15,38,3.1,Negative
4156,250,1,2024-02-11,2024-06-15,55,3.6,Neutral
4157,294,17,2023-08-31,2024-01-21,71,1.3,Neutral
4158,315,23,2024-07-29,2024-08-30,85,4.6,Positive
4159,279,24,2024-05-13,2024-10-05,92,2.7,Neutral
4160,200,24,2022-11-02,2023-01-29,21,1.2,Positive
4161,394,10,2023-06-15,2023-08-15,30,2.1,Negative
4162,49,23,2023-03-22,2023-08-29,6,4.2,Positive
4163,254,19,2023-04-11,2023-06-26,56,2.1,Negative
4164,248,3,2024-05-11,2024-09-12,78,2.3,Neutral
4165,264,11,2023-06-13,2023-08-16,63,2.6,Positive
4166,59,22,2023-12-28,2024-03-04,99,4.1,Positive
4167,262,19,2023-01-20,2023-03-05,1,1.7,Negative
4168,216,4,2023-12-23,2024-06-10,4,1.1,Negative
4169,430,13,2023-03-29,2023-07-09,78,2.0,Positive
4170,153,23,2024-06-29,2024-11-18,58,2.3,Neutral
4171,311,2,2023-01-02,2023-02-15,96,3.4,Negative
4172,286,17,2023-02-04,2023-05-01,96,2.2,Neutral
4173,301,1,2024-02-29,2024-07-30,55,5.0,Positive
4174,184,9,2023-10-01,2023-10-31,32,1.2,Positive
4175,240,21,2023-02-06,2023-05-29,56,3.0,Positive
4176,84,22,2023-12-06,2024-04-02,77,4.3,Positive
4177,66,22,2023-06-10,2023-10-17,99,4.3,Positive
4178,20,2,2024-08-03,2025-01-05,94,3.1,Positive
4179,112,8,2023-11-04,2024-03-25,92,3.4,Positive
4180,246,18,2023-09-30,2023-12-01,89,3.1,Neutral
4181,27,11,2023-04-24,2023-09-10,14,2.7,Negative
4182,331,3,2023-11-04,2024-02-12,20,3.0,Negative
4183,347,15,2022-10-15,2022-12-02,62,1.6,Positive
4184,31,20,2023-12-12,2024-02-12,18,1.2,Positive
4185,62,14,2024-03-17,2024-05-16,10,2.2,Neutral
4186,43,5,2024-03-12,2024-09-08,39,3.0,Positive
4187,402,18,2023-04-23,2023-10-04,57,3.5,Positive
4188,123,7,2023-06-17,2023-11-17,100,2.2,Negative
4189,402,10,2024-03-09,2024-06-01,29,4.4,Positive
4190,333,14,2023-05-18,2023-09-16,100,1.2,Positive
4191,431,10,2024-06-03,2024-07-09,30,3.5,Negative
4192,45,8,2024-05-19,2024-09-08,21,3.6,Negative
4193,49,9,2024-07-30,2024-11-05,25,4.3,Positive
4194,209,14,2023-03-21,2023-07-17,12,2.2,Neutral
4195,493,19,2023-07-24,2023-11-21,79,1.7,Neutral
4196,156,6,2022-12-27,2023-06-07,39,1.6,Neutral
4197,73,15,2024-01-29,2024-03-24,77,4.6,Positive
4198,26,16,2024-05-25,2024-09-25,88,3.3,Positive
4199,427,24,2024-03-18,2024-05-16,51,3.9,Neutral
4200,318,8,2024-02-13,2024-07-08,44,3.5,Positive
4201,124,15,2022-11-22,2023-04-13,100,4.3,Positive
4202,92,9,2023-01-31,2023-06-02,39,3.2,Negative
4203,225,5,2024-06-17,2024-11-25,3,1.9,Neutral
4204,347,21,2024-01-09,2024-04-29,69,1.8,Neutral
4205,255,12,2023-10-02,2024-02-17,27,3.6,Negative
4206,185,15,2023-07-06,2023-12-02,90,5.0,Positive
4207,384,13,2024-08-06,2024-10-15,41,3.3,Positive
4208,26,3,2024-01-15,2024-02-22,81,4.2,Positive
